34,0
-25,0
-24,-14
6,-1
-13,-9
-33,-7
1,1
-3,20
-14,0
3,8
-3,-4
-12,-15
-9,13
-20,6
28,1
-13,-4
-13,-23
-21,30
-24,9
39,-3
10,3
-20,-19
8,7
-17,-1
-13,-17
-4,21
6,15
-17,4
-4,-15
13,3
-14,17
3,-6
13,1
-10,0
4,-14
6,2
-15,-12
-14,-13
-3,18
-4,24
0,-11
11,-17
-13,5
-4,-9
1,-7
-7,9
3,-6
-7,11
-5,10
25,-23
-6,-11
-27,-4
-19,-12
9,18
2,29
-6,-33
4,-10
-13,16
3,-8
3,-4
-28,4
-5,7
9,4
-2,-16
83,0
73,0
9,-126
53,21
-30,5
-104,-23
-37,6
-42,41
-26,7
70,-47
-19,48
-5,-64
2,94
-59,15
116,-22
-28,43
-1,-151
30,154
-84,30
168,-29
-37,49
3,-156
11,-39
-93,-1
-32,-28
-26,25
-3,37
20,70
-31,-28
26,70
-56,73
-5,-46
65,41
-10,-14
15,-78
-4,3
-93,-66
-78,-24
-25,12
2,59
35,-32
55,10
31,22
-89,-31
37,66
-59,-17
-35,-6
51,66
29,-70
50,-46
69,-55
-103,-58
-76,28
49,39
0,80
-16,-34
80,-10
-68,73
-3,-66
30,44
-50,5
42,28
7,59
35,-17
153,0
352,0
122,-421
142,50
-79,44
-253,-78
-151,-1
-158,82
-46,27
242,-171
-47,164
-6,-163
84,288
-192,23
340,-108
-110,163
58,-476
176,447
-220,50
457,-112
-148,171
109,-531
29,-174
-312,-14
-47,-28
-127,-13
-42,76
123,213
-74,-21
36,198
-122,223
8,-196
220,146
5,-77
65,-205
-12,-28
-269,-158
-243,-59
-100,39
37,107
76,-40
191,82
137,77
-275,-75
121,280
-171,-73
-136,6
250,219
110,-257
81,-84
230,-149
-253,-191
-243,150
123,85
-9,171
-28,3
283,8
-192,196
-50,-221
99,176
-86,5
202,82
2,190
141,-15
1320,0
2277,0
912,-1905
1278,-301
-311,-217
-244,-667
-676,-52
-33,152
-180,362
1403,-810
87,1035
187,-866
1198,1320
-651,111
2174,-780
-60,1132
581,-2551
1831,1984
-1036,-502
3044,-836
-753,419
1188,-3042
-89,-726
-1173,-931
-454,-48
-629,-346
-473,386
597,705
-473,362
583,482
-350,1339
486,-1104
1243,916
178,-767
604,-725
-126,-512
-974,-420
-1051,-283
-457,638
49,481
328,569
771,349
781,850
-941,-203
1020,1435
-631,187
326,278
1174,1203
1052,-836
567,-153
1102,-627
-774,-442
-667,645
375,721
431,870
-7,670
1736,69
-323,1544
249,-1053
1193,1649
-78,-80
1987,904
288,761
1823,151
1680,0
155,0
368,-836
490,-1746
-782,-890
849,-1221
-415,-455
890,675
-232,64
498,484
238,306
-876,-406
1749,439
-1342,-21
2418,-660
-867,772
589,-1899
1056,768
-523,-1340
2163,-1050
562,-131
251,-2773
606,150
-1349,-1906
-208,250
-1202,-869
-59,287
-392,-1055
130,496
1120,-1564
651,1194
1372,-1516
1942,1075
558,-1269
1722,339
392,-1279
376,1338
72,-476
-287,2676
235,135
-817,2506
1028,-669
-1005,1386
1025,-312
338,506
351,1328
1297,890
704,1149
284,1313
1000,-51
-1211,11
-50,596
-1219,-185
-476,972
67,615
-333,308
778,-68
181,957
-58,-842
1276,1411
-591,-323
1914,596
133,9
2093,-213
1723,0
-138,0
281,-570
397,-1924
-808,-993
1086,-1253
-332,-471
1064,703
-247,74
345,666
240,214
-941,-339
1776,278
-1295,-39
2321,-599
-858,735
522,-1665
1002,538
-468,-1467
2021,-987
703,-253
174,-2525
604,304
-1212,-1971
-229,267
-1195,-806
-61,229
-545,-1214
152,506
1179,-1764
733,1084
1445,-1394
1874,990
541,-1231
1765,419
383,-1313
565,1458
232,-422
-247,2755
170,122
-929,2634
906,-793
-1196,1352
1274,-301
278,232
441,1498
1539,895
512,1041
235,1591
1006,-51
-1493,73
106,759
-1107,-358
-637,962
111,553
-369,275
642,-79
301,852
-21,-739
1236,1375
-588,-337
1830,559
149,-127
2054,-246
1740,0
-279,0
229,-461
366,-1991
-824,-1032
1157,-1258
-292,-473
1130,717
-254,74
282,737
249,177
-957,-314
1759,214
-1268,-43
2278,-561
-853,714
490,-1570
959,448
-449,-1500
1965,-960
759,-297
124,-2420
610,373
-1157,-1985
-247,263
-1179,-769
-53,213
-613,-1272
161,500
1204,-1832
758,1046
1468,-1336
1842,951
529,-1206
1774,450
387,-1317
630,1492
286,-404
-227,2773
147,126
-966,2667
859,-853
-1274,1337
1369,-293
251,114
477,1559
1626,890
426,1001
211,1699
1015,-63
-1596,98
159,824
-1061,-438
-696,958
132,543
-387,240
579,-94
339,814
0,-699
1218,1345
-600,-341
1775,542
158,-175
2025,-263
1784,0
-315,0
207,-446
388,-2011
-834,-1052
1154,-1265
-279,-464
1150,730
-266,82
277,745
245,172
-959,-334
1752,216
-1261,-36
2302,-551
-838,712
468,-1574
951,456
-467,-1501
2005,-958
773,-310
108,-2414
607,391
-1150,-1993
-266,246
-1167,-742
-52,227
-632,-1271
149,482
1220,-1828
750,1047
1474,-1318
1841,944
510,-1197
1773,428
390,-1316
628,1478
284,-407
-228,2782
133,156
-958,2654
846,-872
-1288,1334
1376,-301
255,85
473,1580
1664,881
394,997
216,1726
1043,-85
-1606,84
144,834
-1056,-464
-696,973
148,564
-393,215
576,-106
339,828
22,-697
1218,1343
-616,-337
1767,553
171,-183
2026,-274
