0,1,-247,42
0,1,324,-370
0,1,-28,89
0,1,-70,42
0,1,177,15
0,1,61,24
0,1,78,-31
0,1,256,-36
0,1,181,42
0,1,60,111
0,1,21,37
0,1,36,76
0,1,26,-215
0,1,77,-197
0,1,95,89
0,1,-55,-302
0,1,226,64
0,1,-403,-52
0,1,-189,-219
0,1,42,-108
0,1,238,-103
0,1,-106,48
0,1,-168,90
0,1,195,-9
0,1,130,161
0,1,-35,-160
0,1,94,-147
0,1,109,-42
0,1,-114,-286
0,1,124,177
0,1,279,80
0,1,11,4
0,1,-21,-31
0,1,-80,-175
0,1,-122,-154
0,1,-8,32
0,1,200,-108
0,1,15,113
0,1,127,-173
0,1,133,111
0,1,251,8
0,1,87,43
0,1,118,-191
0,1,105,83
0,1,-226,9
0,1,50,-139
0,1,165,-72
0,1,23,132
0,1,48,-103
0,1,72,-227
0,1,34,94
0,1,10,247
0,1,-61,-284
0,1,-51,83
0,1,-63,149
0,1,-221,-209
0,1,101,21
0,1,-162,-83
0,1,258,20
0,1,25,-38
0,1,-316,-37
0,1,-35,208
0,1,-97,215
0,1,-110,334
0,1,-247,42
0,1,324,-370
0,1,-28,89
0,1,-70,42
0,1,177,15
0,1,61,24
0,1,78,-31
0,1,256,-36
0,1,181,42
0,1,60,111
0,1,21,37
0,1,36,76
0,1,26,-215
0,1,77,-197
0,1,95,89
0,1,-55,-302
0,1,226,64
0,1,-403,-52
0,1,-189,-219
0,1,42,-108
0,1,238,-103
0,1,-106,48
0,1,-168,90
0,1,195,-9
0,1,130,161
0,1,-35,-160
0,1,94,-147
0,1,109,-42
0,1,-114,-286
0,1,124,177
0,1,279,80
0,1,11,4
0,1,-21,-31
